"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"20","Nick Boyle (BAL)","1","1","5","5.0","5","0","1","0","0","0","0","1","7.0","7.0","0.1%"
"21","Tyler Higbee (LAR)","2","2","40","20.0","31","0","0","0","0","0","0","1","7.0","7.0","41.2%"
"22","Ross Dwelley (SF)","4","4","49","12.3","20","0","0","0","0","0","0","1","6.9","6.9","0.1%"
"23","Harrison Bryant (CLE)","1","2","3","3.0","3","0","1","0","0","0","0","1","6.8","6.8","0.8%"
"24","Dalton Schultz (DAL)","4","6","48","12.0","28","0","0","0","0","0","0","1","6.8","6.8","96.5%"
"25","Lee Smith (FA)","1","1","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","0.0%"
"26","Hayden Hurst (CIN)","1","3","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","11.2%"
"27","O.J. Howard (BUF)","3","4","49","16.3","33","0","0","0","0","0","0","1","6.4","6.4","2.5%"
"28","Jace Sternberger (PIT)","3","3","36","12.0","23","0","0","0","0","0","0","1","5.1","5.1","0.1%"
"29","Logan Thomas (WAS)","4","7","31","7.8","14","0","0","0","0","0","0","1","5.1","5.1","35.9%"
"30","Vance McDonald (FA)","3","3","35","11.7","15","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"31","Gerald Everett (LAC)","2","2","34","17.0","18","0","0","0","0","0","0","1","4.4","4.4","21.0%"
"32","James O'Shaughnessy (CHI)","3","4","29","9.7","12","0","0","0","0","0","0","1","4.4","4.4","0.2%"
"33","Austin Hooper (TEN)","3","4","25","8.3","10","0","0","0","0","0","0","1","4.0","4.0","12.4%"
"34","Jordan Akins (NYG)","2","3","28","14.0","20","0","0","0","0","0","0","1","3.8","3.8","0.2%"
"35","Evan Engram (JAC)","3","5","22","7.3","9","0","0","0","0","0","0","1","3.7","3.7","18.0%"
"36","Mark Andrews (BAL)","3","8","22","7.3","13","0","0","0","0","0","0","1","3.7","3.7","99.9%"
"37","Chris Herndon IV (FA)","3","5","21","7.0","9","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"38","Darrell Daniels (FA)","2","2","24","12.0","15","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"39","Jordan Reed (FA)","2","6","23","11.5","12","0","0","0","0","0","0","1","3.3","3.3","19.0%"
"40","Jared Cook (FA)","2","3","21","10.5","13","0","0","0","0","0","0","1","3.1","3.1","1.3%"
"41","Demetrius Harris (FA)","3","3","15","5.0","8","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"42","Adam Trautman (NO)","2","2","17","8.5","10","0","0","0","0","0","0","1","2.7","2.7","2.1%"
"43","MyCole Pruitt (FA)","2","2","16","8.0","10","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"44","Richard Rodgers (PHI)","2","2","15","7.5","12","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"45","Tyler Eifert (FA)","2","3","11","5.5","6","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"46","Darren Waller (LV)","2","4","9","4.5","8","0","0","0","0","0","0","1","1.9","1.9","99.0%"
"47","Kaden Smith (FA)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"48","Dan Arnold (JAC)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","1.4%"
"49","Will Dissly (SEA)","2","2","5","2.5","6","0","0","0","0","0","0","1","1.5","1.5","0.3%"
"50","Ian Thomas (CAR)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.2%"
"51","Dallas Goedert (PHI)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","94.3%"
"52","Durham Smythe (MIA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"53","Luke Stocker (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"54","Jake Butt (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"55","Cethan Carter (MIA)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"56","Drew Sample (CIN)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.6","0.6","0.2%"
"57","Ben Ellefson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"58","Noah Togiai (PHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Charlie Taumoepeau (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"63","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Kyle Markway (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Thaddeus Moss (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"66","Pat Freiermuth (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"67","Kyle Pitts (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.8%"
"68","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Eli Wolf (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Rashod Berry (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.0%"
"75","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Nakia Griffin-Stewart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Lawrence Cager (NYJ)","2","4","35","17.5","19","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"79","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"81","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"83","Brycen Hopkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"84","Noah Gray (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"85","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Nick Keizer (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Jaeden Graham (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"89","Albert Okwuegbunam (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.6%"
"90","Tommy Sweeney (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"91","Brandon Dillon (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Kendall Blanton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"93","Jesper Horsted (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Josh Oliver (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Deon Yelder (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Tyree Jackson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"97","Troy Fumagalli (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Jordan Thomas (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","David Wells (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Marcus Baugh (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Ryan Izzo (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"103","Jordan Franks (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Kevin Rader (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Tanner Hudson (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Alize Mack (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"109","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","54.4%"
"110","Matthew Orzech (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Ian Bunting (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Parker Hesse (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Chris Myarick (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Jared Pinkney (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Antonio Gandy-Golden (WAS)","0","2","0","0","0","0","0","1","22","0","0","1","0.0","0.0","0.1%"
"116","Colby Parkinson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Devin Asiasi (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"118","Josiah Deguara (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"119","Chase Allen (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Luke Farrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Matt Sokol (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Irv Smith Jr. (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","48.6%"
"123","Dawson Knox (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.3%"
"124","Zach Gentry (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"125","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Stephen Carlson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Jody Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"129","Donald Parham Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"130","Austin Allen (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Michael Jacobson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Mark Vital Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Brayden Lenius (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"135","Jeremy Ruckert (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"136","Isaiah Likely (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"137","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"138","Jeremiah Hall (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Derrick Deese Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Chigoziem Okonkwo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"141","Nikola Kalinic (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Grant Calcaterra (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"143","John FitzPatrick (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Brock Wright (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"146","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"147","Cade Otton (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"148","Jack Stoll (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"149","Sammis Reyes (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Jacob Harris (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"151","Ben Mason (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Briley Moore (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Noah Grey (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Nick Ralston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Hunter Kampmoyer (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Zach Davidson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","John Raine (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Gerrit Prince (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Greg Dulcich (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"163","Justin Rigg (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Cade Brewer (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Kehinde Oginni Hassan (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Jake Tonges (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Roger Carter (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Jamal Pettigrew (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Dylan Parham (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Rodney Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Andre Miller (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Zaire Mitchell-Paden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Grayson Gunter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Noaln Givan (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Ben Beise (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Jared Scott (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Tucker Fisk (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","JJ Howland (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Naz Bohannon (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Leroy Watson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Chris Pierce Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"184","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Lucas Krull (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Armani Rogers (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Andrew Ogletree (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"189","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Seth Green (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Josh Babicz (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Erik Krommenhoek (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Marcus Santos-Silva (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Curtis Hodges (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Jalen Wydermyer (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"197","Trey McBride (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"198","Peyton Hendershot (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Matt Bushman (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Paul Quessenberry (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Dominique Dafney (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Jake Ferguson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"203","Charlie Kolar (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"204","Hunter Long (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"205","Tommy Tremble (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"206","Tre' McKitty (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"207","Kenny Yeboah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Quintin Morris (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Nick Eubanks (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Pro Wells (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Miller Forristall (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","John Bates (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"213","Tony Poljan (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Kylen Granson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"215","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Virgil Green (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"218","Bruce Miller (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"219","Ryan Griffin (CHI)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"220","Jack Doyle (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"221","Jordan Matthews (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Derek Carrier (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"224","Levine Toilolo (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Jason Witten (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"229","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"231","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Alex Ellis (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"237","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"238","Garrett Griffin (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Nick Vannett (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"240","Beau Brinkley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"241","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"242","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"243","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"244","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Jeff Driskel (HOU)","0","0","0","0","0","0","0","3","14","0","0","1","0.0","0.0","0.0%"
"246","Stephen Anderson (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"247","Pharaoh Brown (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"248","Taysom Hill (NO)","1","1","1","1.0","1","0","0","2","6","0","1","1","0.0","0.0","2.4%"
"249","Colin Thompson (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"250","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.4%"
"251","Adam Shaheen (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"252","Jeremy Sprinkle (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"253","George Kittle (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.1%"
"254","Antony Auclair (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Mason Schreck (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"256","Eric Saubert (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Ricky Seals-Jones (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"258","Johnny Mundt (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"259","Anthony Firkser (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"260","Cameron Brate (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.1%"
"261","Josh Hill (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"262","Darren Fells (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"263","Eric Tomlinson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"264","Daniel Brown (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
